ID,0007CA3A72,0007CB0B74,0007CB0DBC,0007CB2407,0007F2B3FF,0007F2B59E,0007F2B8A2,0007F2B9FC,0007F2E37E,0007F2ED4
0007CA3A72,0,0.666666666666667,0.666666666666667,1,0,0.666666666666667,1,1,0.666666666666667,0.166666666666667
0007CB0B74,0.333333333333333,0,0,0,0,0.333333333333333,0,0,0,0.75
0007CB0DBC,0.333333333333333,0,0,0.2,0.333333333333333,0.375,0.35,0.181818181818182,0.666666666666667,0.2
0007CB2407,0,0,0.8,0,0.222222222222222,0.625,1,0.428571428571429,0.923076923076923,0.6875
0007F2B3FF,0,0,0.666666666666667,0.777777777777778,0,0.25,0,0.5,0.727272727272727,0.5
0007F2B59E,0.333333333333333,0.666666666666667,0.625,0.375,0.75,0,0.769230769230769,0.5,0.647058823529412,0.25
0007F2B8A2,0,1,0.65,0,1,0.230769230769231,0,1,0.56,0.142857142857143
0007F2B9FC,0,1,0.818181818181818,0.571428571428571,0.5,0.5,0,0,0.75,0.666666666666667
0007F2E37E,0.333333333333333,1,0.333333333333333,0.0769230769230769,0.272727272727273,0.352941176470588,0.44,0.25,0,0.416666666666667
0007F2ED4,0.833333333333333,0.25,0.8,0.3125,0.5,0.75,0.857142857142857,0.333333333333333,0.583333333333333,0
